"bedroomcnt","bathroomcnt","calculatedfinishedsquarefeet","taxamount","propertylandusedesc","propertylandusetypeid","fips"
4,3,1834,4211.4,297711,261,6037
4,1,1000,1281.23,59799,261,6037
5,7,11224,75197.37,6254728,261,6037
3,2,1263,5562.09,410000,261,6037
3,3,3541,18443.98,1565133,261,6037
4,4,3414,35619.05,2970180,261,6037
3,2,1529,5772.84,421328,261,6037
2,1,1294,10860.4,903571,261,6037
2,2,3535,30543.98,2548055,261,6037
3,3,1905,5654.69,352582,261,6037
5,5,4854,56239.73,4667567,261,6037
4,3,2888,5925.26,403901,261,6037
3,2,2402,4253.49,347717,261,6037
4,3,2040,7778.72,549866,261,6037
5,6,3454,41023.58,3416228,261,6037
4,3,2549,2025.77,153608,261,6037
4,3,2665,37197.86,3095000,261,6037
3,3,2344,8223.09,662741,261,6037
4,4,3680,26110.85,2159414,261,6037
3,2,1728,7269.7,503055,261,6037
3,3,1922,2634.95,126621,261,6037
5,6,5331,42273.4,3511072,261,6037
4,3,2670,10597.59,661000,261,6037
3,2,1576,2565.05,216000,261,6037
5,3,3248,13831.93,1146343,261,6037
2,1,671,2058.56,119625,261,6037
3,2,1025,1726.26,138115,261,6037
5,6,4330,25537.91,2117814,261,6037
3,2,1304,5377.22,403000,261,6037
3,2,1402,1734.76,143461,261,6037
3,3,2103,8098.24,655130,261,6037
2,1,949,3847.14,263338,261,6037
4,2,2092,2303.16,197810,261,6037
5,6,7177,24875.8,2052688,261,6037
3,2,1392,3617.92,247493,261,6037
3,2,1092,2240.35,190000,261,6037
3,2,1265,6534.4,536966,261,6037
2,2,1092,3973.53,271618,261,6037
2,2,1302,1161.39,93043,261,6037
4,3,2564,3246.07,204994,261,6037
4,4,4672,13568.35,1111381,261,6037
3,2,1327,2527.78,139755,261,6037
2,1,928,6084.37,499541,261,6037
4,3,1930,6118.1,461846,261,6037
4,3,2228,3236.26,187240,261,6037
2,1,1086,11557.11,970000,261,6037
4,2,1536,1475.35,74196,261,6037
3,2,1451,2392.67,122919,261,6037
2,3,1748,10877.87,410705,261,6037
3,2,1226,5044.79,380500,261,6037
3,2,1140,2433.82,119654,261,6037
2,1,2033,2920.59,218278,261,6037
3,3,2384,6679.55,549917,261,6037
3,3,1464,2287.02,265717,261,6037
3,3,2370,4510.61,228267,261,6037
2,3,3068,52188.46,4532700,261,6037
0,0,NULL,75862.41,5240710,261,6037
3,2,1746,4994.71,464675,261,6037
4,2,2318,3643.17,297958,261,6037
4,3,2544,5689.77,449376,261,6037
2,1,914,3473.87,260000,261,6037
5,3,2336,4726.42,330452,261,6037
3,2,1360,2808.23,145019,261,6037
5,6,8426,31517.57,2633447,261,6037
2,1,850,3433.84,285180,261,6037
3,2,1938,4885.03,330450,261,6037
3,3,2366,4286.43,359000,261,6037
3,2,1887,4518.26,157765,261,6037
4,2,1938,6883.59,543906,261,6037
4,3,3046,3719.76,321146,261,6037
3,4,4357,100512.48,6682712,261,6037
6,5,6014,16345.17,1335281,261,6037
4,2,1614,3365.96,210543,261,6037
2,1,1568,1899.19,159728,261,6037
3,3,2696,19291.98,1623389,261,6037
2,1,998,2328.88,174459,261,6037
2,2,1326,2056.75,157963,261,6037
3,2,1134,1133.51,87338,261,6037
3,3,3010,19948.34,1615433,261,6037
2,1,872,2064.86,169843,261,6037
3,3,1735,4901.4,346081,261,6037
3,2,1134,1513.46,114425,261,6037
4,4,2730,2945.34,221558,261,6037
4,4,2616,5804.51,475804,261,6037
5,4,3355,5869.36,430923,261,6037
3,2,1515,877.09,64773,261,6037
5,2,1456,2418.62,187751,261,6037
2,1,958,2128.2,161736,261,6037
4,3,1973,6860.98,511000,261,6037
4,3,3352,5378.89,433000,261,6037
2,1,1096,3524.13,289346,261,6037
2,1,957,631.22,43850,261,6037
4,2,2105,7249.22,585074,261,6037
3,2,1359,3385.82,223500,261,6037
4,2,1550,5434.61,445395,261,6037
2,1,810,4589.61,378000,261,6037
4,2,1762,6931.56,561555,261,6037
3,3,2081,4170.57,265000,261,6037
4,2,3130,9503.06,754384,261,6037
2,1,1095,2087.18,164436,261,6037
4,3,2646,4336.93,345128,261,6037
3,3,1859,2370.95,130753,261,6037
4,4,2799,4397.62,319552,261,6037
2,2,1369,2505.59,205299,261,6037
3,3,2380,3178.11,251679,261,6037
4,2,1178,1870.92,99828,261,6037
3,3,2455,1899.19,108477,261,6037
5,2,1437,4040.11,334117,261,6037
4,3,2477,4385.36,282146,261,6037
3,2,1014,1941.31,99339,261,6037
2,1,1292,568.14,37632,261,6037
2,2,1396,4937.68,408899,261,6037
4,3,1767,3269.97,194385,261,6037
4,3,3092,6726.25,544831,261,6037
3,2,1176,5648.46,459888,261,6037
3,2,1499,5997.19,497706,261,6037
6,4,4302,7294.75,526402,261,6037
3,2,2130,2985.12,177341,261,6037
3,1,1240,2339,188245,261,6037
4,3,2220,1439.99,108473,261,6037
3,2,1088,2444.29,142400,261,6037
3,2,1384,2562.58,143238,261,6037
2,1,1200,572.9,32257,261,6037
3,2,1266,4129.7,334587,261,6037
3,3,1414,3650.89,227000,261,6037
4,3,1638,2980.3,180530,261,6037
4,1,2072,2471.29,196450,261,6037
1,1,684,2597.69,207721,261,6037
3,2,1524,2813.21,143963,261,6037
4,2,1408,2138.44,120910,261,6037
6,4,3088,4814.67,388798,261,6037
4,4,3700,23494.42,1941626,261,6037
3,3,2020,3354.06,192997,261,6037
3,1,979,1716.44,86543,261,6037
2,2,1469,824.39,54423,261,6037
5,5,4528,15912.78,1308488,261,6037
4,3,2179,4746.37,276484,261,6037
3,2,1119,1197.89,41934,261,6037
1,1,1018,1595.55,144000,261,6037
2,1,803,758.29,56489,261,6037
2,2,1590,6136.57,531253,261,6037
2,1,720,1771.22,92161,261,6037
3,2,1850,5643.55,452671,261,6037
5,6,4225,14748.37,1214888,261,6037
4,3,2256,4034.74,257811,261,6037
4,3,2736,4494.1,309567,261,6037
3,2,1208,902.1,63736,261,6037
2,2,1815,5431.96,440247,261,6037
4,2,1196,2579.97,145180,261,6037
4,2,2327,4534.42,308300,261,6037
3,1,1732,1124.59,83899,261,6037
3,2,1432,6124.78,508492,261,6037
4,3,1356,3248.89,203050,261,6037
3,2,1134,2784.39,170000,261,6037
2,1,1358,815.83,59175,261,6037
3,2,1847,9877.18,822351,261,6037
3,2,1502,3455.8,193500,261,6037
3,2,1288,2616.8,155000,261,6037
2,1,1092,3148.74,248917,261,6037
2,2,1270,7926.5,649101,261,6037
4,3,1346,2489.84,132627,261,6037
3,2,1768,1784.67,89531,261,6037
2,1,728,2386.61,198051,261,6037
3,3,2033,4708.5,388074,261,6037
3,1,1076,2500.05,132000,261,6037
3,1,972,2085.58,117988,261,6037
4,3,3017,7277.15,344100,261,6037
5,7,7818,65142.12,5416482,261,6037
3,1,1042,2163.97,107402,261,6037
4,2,1558,2505.2,140313,261,6037
2,2,1182,2681.97,217131,261,6037
2,2,1917,7141,581357,261,6037
3,2,1100,2667.51,151451,261,6037
3,3,2176,2893.18,175322,261,6037
2,1,1234,738.04,52963,261,6037
2,2,2629,2753.09,203016,261,6037
3,2,1350,3240.25,178000,261,6037
3,2,1157,2018.8,111641,261,6037
3,1,1372,7087.4,578086,261,6037
6,4,4258,13738.3,1116775,261,6037
3,2,1115,1794.39,75934,261,6037
4,2,1657,2703.14,161000,261,6037
3,2,1662,6641.1,549000,261,6037
4,3,2828,2983.98,222236,261,6037
2,2,1078,2423.1,134382,261,6037
3,2,1179,2553.46,150000,261,6037
2,1,1404,560.48,39295,261,6037
2,2,1821,9507.39,776888,261,6037
4,3,3106,4875.65,229000,261,6037
3,2,1437,2461.75,148278,261,6037
3,2,1451,5303.73,429746,261,6037
4,4,2989,20945.95,1725000,261,6037
3,2,1041,3143.44,195000,261,6037
4,3,1745,3280.41,203000,261,6037
3,2,2018,2981.24,238984,261,6037
5,3,2623,14375.09,1177489,261,6037
4,2,1401,2541.47,141006,261,6037
4,3,2332,3575.98,226000,261,6037
2,1,1188,2038.52,161668,261,6037
3,6,4230,9880.43,786457,261,6037
4,3,1658,2235.92,111095,261,6037
3,2,1224,1743.87,79044,261,6037
2,1,1180,1720.05,140449,261,6037
5,6,5400,23066.9,1895312,261,6037
4,3,1658,3375.11,213027,261,6037
4,3,2328,2964.41,172272,261,6037
2,1,2196,4164,335632,261,6037
3,3,2240,3268.86,252502,261,6037
4,2,1836,3284.91,139567,261,6037
3,2,1440,2160.86,113212,261,6037
3,1,1172,659.15,40338,261,6037
3,2,1596,1125.76,74309,261,6037
3,3,1929,4437.27,234100,261,6037
5,3,3054,4929.51,347989,261,6037
3,1,1742,6595.68,536405,261,6037
3,1,1017,4714.92,391885,261,6037
3,2,1285,2462.6,131769,261,6037
4,3,2581,4156.23,270200,261,6037
3,2,1908,997.37,72856,261,6037
3,1,1008,2526.39,194734,261,6037
3,3,2341,6711.78,169007,261,6037
3,2,1389,2630.24,155957,261,6037
0,0,160,222.72,16637,261,6037
3,2,1591,5482.55,441633,261,6037
2,2,1152,2021.65,173600,261,6037
3,2,1400,3062.21,184000,261,6037
3,1,1578,819.29,58974,261,6037
4,2,1514,2208.13,180134,261,6037
3,2,1077,2252.31,185000,261,6037
0,0,9200,2792.74,222000,261,6037
3,2,1998,3548.62,283506,261,6037
2,1,1032,3618.28,299856,261,6037
3,2,1140,1430.87,119152,261,6037
3,3,2284,3775.54,296000,261,6037
3,2,2542,11076.41,915993,261,6037
3,1,1247,1568.28,127198,261,6037
1,1,577,493.25,36073,261,6037
3,2,1298,2473.79,149738,261,6037
3,3,1423,11216.18,921000,261,6037
3,2,1654,5664.87,468871,261,6037
3,2,1100,1774.05,149114,261,6037
3,3,1899,3756.19,240770,261,6037
3,2,1148,1656.94,132832,261,6037
3,2,1393,4678.12,380718,261,6037
3,2,1208,1196.79,90363,261,6037
2,1,1464,4182.38,350000,261,6037
2,1,1126,1987.95,160095,261,6037
3,2,1972,7764.31,636620,261,6037
4,2,1600,2675.47,152555,261,6037
4,3,3168,7088.21,599485,261,6037
2,1,840,2272.08,178700,261,6037
3,2,1600,2507.36,203969,261,6037
3,3,1631,2828.49,154486,261,6037
0,0,1586,2573.1,220700,261,6037
1,1,500,2120.19,168957,261,6037
6,3,2518,4268.81,341653,261,6037
4,2,1753,2277.07,53744,261,6037
1,1,657,1700.81,143394,261,6037
3,1,1057,1929.15,151503,261,6037
2,1,896,1954.35,159680,261,6037
3,2,1264,2451.54,113126,261,6037
4,3,1752,3588.54,239753,261,6037
2,1,1004,1698.7,135851,261,6037
3,2,1492,4138.32,333629,261,6037
3,2,1837,4230.11,223800,261,6037
3,3,1450,4266.41,247632,261,6037
2,1,896,566.17,35775,261,6037
3,3,2213,4523.36,364169,261,6037
3,2,1936,2668.31,221016,261,6037
4,3,2214,6559.88,433186,261,6037
3,2,836,3461.01,275660,261,6037
5,3,2176,12400.6,735000,261,6037
3,2,1190,2792.21,153708,261,6037
3,3,1565,6292.04,457877,261,6037
3,2,1312,3883.12,310658,261,6037
3,2,1578,7091.88,583570,261,6037
4,3,3102,4874.39,393900,261,6037
3,3,3102,6249.12,479115,261,6037
5,1,1643,1959.03,158494,261,6037
2,2,1310,4764.98,394661,261,6037
4,3,1736,2365.49,197100,261,6037
1,1,440,955.84,64933,261,6037
3,2,1300,1058.18,77077,261,6037
2,2,1832,4692.87,385964,261,6037
4,2,1756,1330.77,102629,261,6037
3,1,1196,2404.92,198127,261,6037
2,1,960,2121.54,171957,261,6037
3,3,1553,1300.65,96672,261,6037
4,2,1522,1538.61,122017,261,6037
3,2,1336,11839.65,434877,261,6037
3,2,1285,2438.56,196449,261,6037
2,2,1537,8364.52,696040,261,6037
3,2,1143,1760.1,136000,261,6037
2,1,1273,6278.47,510402,261,6037
2,1,777,2328.78,190207,261,6037
3,2,1118,3385.75,265423,261,6037
2,1,714,2511.1,196750,261,6037
4,3,1241,4071.18,281383,261,6037
3,2,1182,4083.6,336547,261,6037
2,2,1888,1835.89,122094,261,6037
3,2,1216,1030.01,62082,261,6037
2,1,1341,2298.98,123906,261,6037
3,2,960,2614.87,211037,261,6037
3,2,1604,1037.72,69026,261,6037
3,2,1363,2111.68,159194,261,6037
4,2,1696,3147.61,243953,261,6037
5,3,1492,4335.99,355499,261,6037
4,2,1263,833.51,58795,261,6037
4,2,2017,1357.34,101420,261,6037
3,2,1314,876.39,62640,261,6037
3,1,1165,3605.48,289474,261,6037
3,1,1059,635.07,38673,261,6037
2,1,1208,3341.27,266768,261,6037
3,2,1231,2828.93,220309,261,6037
3,2,1025,1866.32,146171,261,6037
2,1,632,3622.2,296064,261,6037
4,2,1929,2735.37,218816,261,6037
2,1,707,2396.42,199655,261,6037
4,2,1749,808.04,48520,261,6037
3,3,1906,4551.42,373443,261,6037
3,1,1411,2641.41,209112,261,6037
2,2,1591,3030.17,246601,261,6037
3,1,1244,2505.82,198625,261,6037
4,3,2055,4247.77,341515,261,6037
3,2,1447,3432.25,278235,261,6037
4,3,2156,5978.54,492171,261,6037
4,2,1709,1081.51,73467,261,6037
3,2,1390,3566.22,285298,261,6037
1,1,1980,388.04,220116,261,6037
3,2,1710,4618.16,375081,261,6037
4,2,2001,7866.54,631490,261,6037
4,2,1265,3781.4,305310,261,6037
4,2,1592,5991.33,494954,261,6037
3,2,1444,1832.34,133611,261,6037
5,3,2609,4165.23,329765,261,6037
4,3,2253,8036.92,600000,261,6037
3,2,2262,1892.42,139865,261,6037
3,2,1533,2251.52,175402,261,6037
4,2,1350,2236.42,149124,261,6037
3,1,1248,831.08,49859,261,6037
3,2,1495,5221.23,433000,261,6037
3,1,1344,3166.35,260056,261,6037
3,1,830,781.57,47994,261,6037
4,2,1228,3927.62,317269,261,6037
4,2,1263,2696.35,220909,261,6037
3,2,1204,6619.08,227834,261,6037
3,2,1515,3214.74,258740,261,6037
4,2,1666,971.55,71194,261,6037
3,1,1008,3160,255816,261,6037
4,2,1836,4320.97,352857,261,6037
3,2,1303,3656.17,287504,261,6037
3,2,1402,2932.91,240578,261,6037
5,6,5781,14345.28,1166813,261,6037
3,2,1258,4072.52,324273,261,6037
5,3,2401,5463.54,438361,261,6037
4,2,2136,6423.17,514659,261,6037
3,2,1153,2831.39,219175,261,6037
3,2,1391,5238.32,423532,261,6037
2,2,1161,3793.13,306980,261,6037
4,3,2277,6959.62,567062,261,6037
4,3,1907,7583.04,626000,261,6037
3,2,1231,4130.15,330087,261,6037
4,2,2159,5099.47,413803,261,6037
3,1,1420,4078.96,324208,261,6037
5,3,2579,9340.88,764000,261,6037
3,2,1262,2043.45,167239,261,6037
3,2,1570,987.21,70783,261,6037
2,2,1630,4601.06,372187,261,6037
4,3,2813,8338.83,707081,261,6037
4,3,1902,1105.99,84638,261,6037
5,5,4984,11839.53,957014,261,6037
3,2,1184,2659.7,218180,261,6037
4,2,1570,1081.85,78649,261,6037
3,2,1580,4234.08,348729,261,6037
4,3,2658,9003.68,734341,261,6037
5,3,2831,7776.1,636330,261,6037
3,3,2066,3469.68,277469,261,6037
3,2,1659,2590.28,203464,261,6037
4,2,1683,6575.66,540000,261,6037
3,2,1336,2897.08,237456,261,6037
5,3,2976,7869.71,640683,261,6037
3,2,1511,5710.68,467913,261,6037
3,2,1470,3051.72,248773,261,6037
3,2,1164,4484.71,358977,261,6037
4,2,1885,9711.19,802000,261,6037
2,1,762,4368.48,348973,261,6037
4,3,3540,11712.35,964487,261,6037
4,3,2232,1952.97,149257,261,6037
4,3,2818,5634.29,455516,261,6037
3,2,1344,869.85,61665,261,6037
3,2,2048,1486.81,112534,261,6037
4,2,1441,862.67,65599,261,6037
3,2,2359,5982.21,481577,261,6037
3,2,1584,888.02,68087,261,6037
4,4,3218,32337.49,2874472,261,6037
3,2,1272,2671.83,211405,261,6037
4,3,2347,5357.05,463049,261,6037
4,2,1774,3173.85,252200,261,6037
4,2,1973,6752.03,577223,261,6037
3,2,1290,3261.61,263121,261,6037
4,4,3308,10335.95,900526,261,6037
6,3,1946,6914.73,565194,261,6037
3,3,1731,5703.23,473999,261,6037
3,2,1160,2475.41,190836,261,6037
4,3,1891,9790.51,850000,261,6037
3,2,1670,6342.55,514602,261,6037
2,3,2061,9007.85,730000,261,6037
4,2,1581,1383.41,98331,261,6037
5,5,3384,15202.25,1227108,261,6037
3,2,1581,4188.06,339818,261,6037
5,3,2739,11438.94,990000,261,6037
4,3,1706,935.8,62061,261,6037
4,2,1812,1488.6,106585,261,6037
4,2,1922,3965.01,311184,261,6037
4,2,1665,3608.48,293240,261,6037
4,5,3989,9965.05,801360,261,6037
3,2,1530,4905.18,387326,261,6037
4,3,2146,6867.43,563735,261,6037
4,3,2343,3839.17,305744,261,6037
4,3,2365,4548.83,355893,261,6037
3,2,1362,3959.15,316017,261,6037
4,3,2381,5050.88,408965,261,6037
3,2,1378,3115.97,248931,261,6037
4,3,2837,2442.85,183883,261,6037
2,2,1564,5782.64,464000,261,6037
4,2,2078,3421.43,265401,261,6037
4,3,2233,4170.17,331066,261,6037
4,3,2140,7471.85,602423,261,6037
3,2,1383,2608.48,200556,261,6037
4,4,3437,10300.36,838604,261,6037
3,2,1383,3244.44,254567,261,6037
4,2,1720,1328.85,93111,261,6037
3,2,1406,5873.38,480000,261,6037
3,2,1272,5049.59,404068,261,6037
3,2,1444,4547.75,365000,261,6037
4,3,2472,6464.2,519936,261,6037
3,2,1293,974.18,68996,261,6037
4,2,1616,4914.72,395766,261,6037
4,4,2244,4339.48,355648,261,6037
5,3,2758,2494.63,186763,261,6037
2,1,769,708.57,49720,261,6037
4,2,1600,3517.31,282937,261,6037
2,1,1382,5445.64,441531,261,6037
4,4,4098,14659.16,1199000,261,6037
2,1,1133,914.91,49860,261,6037
3,1,1208,3075.86,241751,261,6037
3,2,1505,5100.06,416252,261,6037
4,3,1936,3609.35,289774,261,6037
2,2,1090,4901.56,394582,261,6037
4,3,2686,4885.71,394270,261,6037
3,1,1568,3895.63,309522,261,6037
3,3,1879,3135.33,248617,261,6037
3,1,1254,3548.22,286478,261,6037
4,2,1693,1042.31,79688,261,6037
2,2,1164,5005.04,407928,261,6037
3,3,1848,3733.3,302934,261,6037
3,2,1587,3266.02,267580,261,6037
3,3,1807,1661.86,123896,261,6037
3,2,1458,4510.85,373377,261,6037
2,3,2815,5754.34,465271,261,6037
2,1,842,2076,164428,261,6037
3,2,1464,5345.43,398679,261,6037
3,2,1232,1946.98,158145,261,6037
3,2,1400,5491.98,410540,261,6037
4,2,1762,3413.04,273657,261,6037
3,2,1120,3868.87,286091,261,6037
4,3,2250,6026.45,485991,261,6037
3,3,1736,1418.56,74095,261,6037
3,2,1926,6757.83,546433,261,6037
4,2,2280,8475.88,635561,261,6037
3,2,1380,1164.47,91661,261,6037
5,3,2208,4810.01,310116,261,6037
3,2,1800,3623.82,284561,261,6037
4,2,1650,6500.02,487000,261,6037
4,3,4248,13213.43,1087309,261,6037
4,3,2508,5779.16,424284,261,6037
3,2,1544,7862.56,643000,261,6037
4,3,3131,6258.25,462445,261,6037
3,1,1469,1323.21,94963,261,6037
3,3,1665,3629.55,243777,261,6037
6,7,6590,7913.13,620156,261,6037
3,3,2465,3881.47,309754,261,6037
4,3,2857,5799.41,465015,261,6037
3,2,1857,6249.12,508235,261,6037
5,4,4129,8751.92,699687,261,6037
4,2,1624,2787.06,181164,261,6037
4,2,1598,4884.7,388516,261,6037
4,2,1724,3811.12,262870,261,6037
4,2,1714,7742.24,642000,261,6037
5,3,2492,4954.43,352462,261,6037
3,2,1418,2313.99,184249,261,6037
3,2,1728,6929.07,467015,261,6037
4,2,2040,8347.37,681318,261,6037
4,3,2531,8756.99,631829,261,6037
4,3,2061,7598.86,610000,261,6037
5,3,3444,11088.12,822000,261,6037
4,3,2554,12193.59,989868,261,6037
3,2,1683,2330.46,144376,261,6037
4,3,2396,2401.32,170717,261,6037
4,2,1650,4384.38,318575,261,6037
5,3,3439,13722.29,1119463,261,6037
4,3,2414,7611.32,586000,261,6037
7,4,3705,7966.23,630424,261,6037
3,2,2242,7267.83,586636,261,6037
4,2,1328,947.83,70284,261,6037
3,2,1537,5965.2,457000,261,6037
3,4,3868,8026.65,648397,261,6037
3,3,2095,5701.61,467747,261,6037
4,3,3368,13553.84,1114089,261,6037
4,2,1554,1727.6,96562,261,6037
3,2,1464,6367.3,529000,261,6037
3,2,1710,4056.01,287364,261,6037
5,2,1870,5503.47,446709,261,6037
3,3,2266,7465.53,570000,261,6037
2,2,1548,3380.65,270459,261,6037
4,2,1641,5626.88,416751,261,6037
2,2,1246,4847.18,402303,261,6037
3,3,1464,3984.49,285624,261,6037
2,1,790,1600.11,132064,261,6037
4,3,2164,2362.62,116428,261,6037
2,1,837,1319.78,103278,261,6037
4,2,1540,3353.18,221362,261,6037
3,1,1235,2834.27,227884,261,6037
3,1,1106,3787.72,256936,261,6037
2,1,806,2492.55,201240,261,6037
4,4,3376,12215.57,950300,261,6037
3,2,1665,6941.78,575000,261,6037
4,4,2857,6528.84,511000,261,6037
3,1,1148,3319.45,274126,261,6037
3,3,1467,4712.32,327671,261,6037
3,2,1336,1916.51,144446,261,6037
4,3,1963,5754.63,409851,261,6037
2,1,862,3237.81,268841,261,6037
4,3,2527,5066.2,361268,261,6037
4,2,1483,855.72,62082,261,6037
3,3,1522,4531.76,318309,261,6037
3,2,1753,4525.7,368128,261,6037
4,3,3211,7214.16,578873,261,6037
3,2,1182,5433.66,452500,261,6037
3,2,1428,1384.04,108890,261,6037
3,2,1719,2785.96,221144,261,6037
5,3,3932,6824.82,543079,261,6037
3,3,2624,1783.87,127700,261,6037
4,3,1970,4225.43,274015,261,6037
3,1,1090,2724.28,223436,261,6037
3,3,1756,2955.4,165572,261,6037
3,2,1058,5067.67,421293,261,6037
4,3,2838,4928.76,309948,261,6037
3,2,1641,4689.79,380606,261,6037
4,2,1317,2532.59,144460,261,6037
5,4,2956,9938.28,822706,261,6037
3,2,1681,3873.94,244000,261,6037
3,2,1600,7831.82,644683,261,6037
4,3,2109,3911.87,231372,261,6037
3,3,2730,8422.02,690117,261,6037
4,3,1900,3527.17,223025,261,6037
3,2,1714,9508.66,780000,261,6037
3,2,1620,2873.79,184923,261,6037
2,1,1237,1871.21,148154,261,6037
3,3,2582,4111.81,253705,261,6037
4,2,1470,4669.04,374370,261,6037
2,1,800,1620.43,59822,261,6037
2,1,1230,3146.1,255676,261,6037
3,2,1176,2375,125539,261,6037
4,4,2789,9020.46,735295,261,6037
4,3,2451,4313.49,280000,261,6037
4,2,1732,3555.89,285938,261,6037
3,1,1443,2989.2,180000,261,6037
2,2,1308,5858.11,487016,261,6037
3,3,1085,2257.93,102809,261,6037
2,1,735,2769.91,218218,261,6037
5,2,1488,2354.72,131067,261,6037
2,3,1567,7829.57,645919,261,6037
4,2,1766,3049.59,174200,261,6037
3,2,1611,7829.7,650123,261,6037
3,2,1136,2410.47,137308,261,6037
3,3,2950,7226.25,584555,261,6037
4,3,1710,2857.69,172155,261,6037
2,2,1636,10525.13,860976,261,6037
3,3,1419,2288.5,121650,261,6037
3,2,1419,3788.99,313310,261,6037
4,3,1692,2531.47,132627,261,6037
2,2,2008,3960.29,298105,261,6037
3,1,924,1259.77,37774,261,6037
3,3,2274,14211.3,1167537,261,6037
4,3,2153,2674.22,146101,261,6037
5,5,7104,35816,2964671,261,6037
3,3,1398,1934.84,87019,261,6037
5,3,2489,21071.65,1750000,261,6037
3,3,1953,3064.94,182239,261,6037
4,3,2142,5968.84,478505,261,6037
3,3,1418,2321.73,109037,261,6037
3,2,1697,5310.72,425198,261,6037
3,2,2077,4299.11,217000,261,6037
3,1,1066,3751.47,304219,261,6037
3,2,1384,2638.73,141410,261,6037
3,2,2040,3197.05,248170,261,6037
4,3,2021,3823.29,240000,261,6037
3,2,1405,2261.78,185023,261,6037
2,1,1060,2981.69,242915,261,6037
3,1,992,725.73,57112,261,6037
3,2,1052,2011.25,159776,261,6037
2,1,1073,1793.01,146323,261,6037
3,1,1001,3038.49,249654,261,6037
3,2,1846,2516.93,197308,261,6037
3,2,1716,5600.04,463417,261,6037
3,2,1390,3729.54,307696,261,6037
4,2,1746,5888.04,487514,261,6037
2,2,1460,7041.51,578862,261,6037
3,2,1288,2548.1,209092,261,6037
3,2,1571,8297.08,683000,261,6037
3,2,1595,749.54,57016,261,6037
2,2,1116,3568.93,295265,261,6037
3,2,1338,2724.1,216800,261,6037
4,3,2306,6666.56,545200,261,6037
3,3,1544,3450.41,276523,261,6037
5,5,4633,20599.31,1707365,261,6037
3,2,1471,3594.84,295786,261,6037
4,3,3192,6795.91,547011,261,6037
3,3,2445,18157.72,1512000,261,6037
3,2,1948,11090.74,914365,261,6037
3,3,2923,12513.41,1037714,261,6037
2,1,1197,803.62,63740,261,6037
2,2,1286,9128.03,761167,261,6037
2,2,1757,8674.02,707358,261,6037
3,2,1789,7427.05,609857,261,6037
2,1,1163,1008.82,73670,261,6037
3,2,2405,6018.17,490053,261,6037
2,2,1692,10342.63,848496,261,6037
3,2,1868,8459.64,701876,261,6037
3,2,2257,15104.3,1240982,261,6037
4,3,2929,9532.95,768834,261,6037
4,6,4267,14091.32,1154201,261,6037
6,6,5095,15662.14,1270788,261,6037
4,5,6561,36819.79,3052287,261,6037
2,2,1226,5099.82,417175,261,6037
2,1,858,1566.64,119354,261,6037
5,2,1495,2353.18,189756,261,6037
2,1,820,2223.97,171171,261,6037
2,1,1020,8759.36,239885,261,6037
3,1,1016,771.99,61664,261,6037
2,1,960,5613.96,460981,261,6037
3,2,1464,706.65,50273,261,6037
3,2,1813,4156.78,342014,261,6037
4,5,5137,60341.89,5026445,261,6037
3,2,1193,8863.16,730570,261,6037
2,1,1138,2239.25,202157,261,6037
0,0,1156,362.26,30013,261,6037
2,1,891,4353.41,397616,261,6037
2,1,800,4245.54,380733,261,6037
3,3,2558,8494.22,769773,261,6037
2,2,1737,7910.58,720212,261,6037
2,1,1079,3169.2,288218,261,6037
2,2,1168,3653.96,332072,261,6037
2,1,1194,3912.05,355640,261,6037
1,1,462,2970.6,264727,261,6037
3,2,1599,4467.7,404640,261,6037
3,2,1317,2243.33,202449,261,6037
3,2,1537,1022.75,89214,261,6037
2,1,1428,1525.08,136575,261,6037
3,3,2345,3238.6,288450,261,6037
4,2,1931,8626.5,778202,261,6037
3,4,1681,8699.4,792182,261,6037
4,2,1581,6756.47,608227,261,6037
3,3,1778,8257.35,743654,261,6037
3,2,1342,815.9,71020,261,6037
3,2,2212,4178.37,376104,261,6037
2,2,1676,3380.51,305097,261,6037
4,3,2532,3554.46,280350,261,6037
2,1,773,2767.89,221806,261,6037
4,2,1122,1450.07,110892,261,6037
2,1,1190,3019.38,248346,261,6037
